transaction_id	vendor_id	vendor_name	amount	currency	transaction_date	invoice_number	description
TXN-10743	VEND-107	Prime Components India	84500	INR	04-09-2026 16:45	INV-20743	Purchase order payment
TXN-10744	VEND-103	Apex Office Supplies	22000	INR	27-09-2026 04:51	INV-20744	Service invoice payment
TXN-10745	VEND-103	Apex Office Supplies	125000	INR	14-09-2026 13:44	INV-20745	Purchase order payment
TXN-10746	VEND-101	Global Logistics Solutions	15000	INR	27-09-2026 08:57	INV-20746	Service invoice payment
TXN-10747	VEND-104	BluePeak Consulting	27500	INR	24-09-2026 16:16	INV-20747	Goods receipt settlement
TXN-10748	VEND-102	Vertex Industrial Systems	12000	INR	09-09-2026 22:29	INV-20748	Goods receipt settlement
TXN-10749	VEND-106	Nimbus Cloud Services	15000	INR	27-09-2026 18:23	INV-20749	Goods receipt settlement
TXN-10750	VEND-107	Prime Components India	34000	INR	13-09-2026 17:21	INV-20750	Goods receipt settlement
TXN-10751	VEND-100	TechNova India Pvt Ltd	15000	INR	22-09-2026 08:35	INV-20751	Goods receipt settlement
TXN-10752	VEND-102	Vertex Industrial Systems	34000	INR	30-09-2026 08:11	INV-20752	ERP remittance
TXN-10753	VEND-108	Metro Facilities Pvt Ltd	125000	INR	06-09-2026 21:56	INV-20753	ERP remittance
TXN-10754	VEND-103	Apex Office Supplies	67500	INR	20-09-2026 19:39	INV-20754	Supplier invoice settlement
TXN-10755	VEND-106	Nimbus Cloud Services	22000	INR	16-09-2026 20:48	INV-20755	ERP remittance
TXN-10756	VEND-104	BluePeak Consulting	180000	INR	27-09-2026 06:11	INV-20756	Goods receipt settlement
TXN-10757	VEND-103	Apex Office Supplies	27500	INR	26-09-2026 04:12	INV-20757	ERP remittance
TXN-10758	VEND-106	Nimbus Cloud Services	22000	INR	24-09-2026 22:01	INV-20758	Service invoice payment
TXN-10759	VEND-102	Vertex Industrial Systems	34000	INR	13-09-2026 11:33	INV-20759	ERP remittance
TXN-10760	VEND-101	Global Logistics Solutions	12000	INR	21-09-2026 03:03	INV-20760	ERP remittance
TXN-10761	VEND-105	Orion Manufacturing Co	8500	INR	17-09-2026 19:00	INV-20761	Goods receipt settlement
TXN-10762	VEND-108	Metro Facilities Pvt Ltd	27500	INR	12-09-2026 13:37	INV-20762	Service invoice payment
TXN-10763	VEND-103	Apex Office Supplies	56000	INR	11-09-2026 11:47	INV-20763	Purchase order payment
TXN-10764	VEND-106	Nimbus Cloud Services	42000	INR	27-09-2026 21:17	INV-20764	Purchase order payment
TXN-10765	VEND-102	Vertex Industrial Systems	84500	INR	24-09-2026 20:23	INV-20765	ERP remittance
TXN-10766	VEND-108	Metro Facilities Pvt Ltd	34000	INR	29-09-2026 13:13	INV-20766	Purchase order payment
TXN-10767	VEND-107	Prime Components India	67500	INR	01-09-2026 09:36	INV-20767	Service invoice payment
TXN-10768	VEND-109	Sapphire Security Systems	22000	INR	08-09-2026 20:59	INV-20768	Service invoice payment
TXN-10769	VEND-103	Apex Office Supplies	92000	INR	26-09-2026 16:20	INV-20769	Purchase order payment
TXN-10770	VEND-105	Orion Manufacturing Co	22000	INR	23-09-2026 10:32	INV-20770	ERP remittance
TXN-10771	VEND-107	Prime Components India	84500	INR	13-09-2026 18:22	INV-20771	Purchase order payment
TXN-10772	VEND-102	Vertex Industrial Systems	125000	INR	03-09-2026 20:07	INV-20772	Service invoice payment
TXN-10773	VEND-109	Sapphire Security Systems	15000	INR	24-09-2026 00:34	INV-20773	Goods receipt settlement
TXN-10774	VEND-106	Nimbus Cloud Services	67500	INR	05-09-2026 00:21	INV-20774	Service invoice payment
TXN-10775	VEND-108	Metro Facilities Pvt Ltd	18500	INR	29-09-2026 14:26	INV-20775	Goods receipt settlement
TXN-10776	VEND-109	Sapphire Security Systems	125000	INR	27-09-2026 08:52	INV-20776	Goods receipt settlement
TXN-10777	VEND-105	Orion Manufacturing Co	34000	INR	19-09-2026 14:19	INV-20777	Goods receipt settlement
TXN-10778	VEND-101	Global Logistics Solutions	67500	INR	12-09-2026 02:06	INV-20778	Purchase order payment
TXN-10779	VEND-102	Vertex Industrial Systems	12000	INR	15-09-2026 06:41	INV-20779	ERP remittance
TXN-10780	VEND-109	Sapphire Security Systems	22000	INR	18-09-2026 23:42	INV-20780	Supplier invoice settlement
TXN-10781	VEND-104	BluePeak Consulting	12000	INR	01-09-2026 11:10	INV-20781	Service invoice payment
TXN-10782	VEND-109	Sapphire Security Systems	34000	INR	09-09-2026 08:12	INV-20782	Purchase order payment
TXN-10783	VEND-107	Prime Components India	56000	INR	14-09-2026 13:13	INV-20783	Supplier invoice settlement
TXN-10784	VEND-106	Nimbus Cloud Services	34000	INR	07-09-2026 08:44	INV-20784	Supplier invoice settlement
TXN-10785	VEND-106	Nimbus Cloud Services	22000	INR	30-09-2026 09:29	INV-20785	ERP remittance
TXN-10786	VEND-109	Sapphire Security Systems	27500	INR	05-09-2026 16:52	INV-20786	ERP remittance
TXN-10787	VEND-109	Sapphire Security Systems	92000	INR	03-09-2026 07:11	INV-20787	Service invoice payment
TXN-10788	VEND-100	TechNova India Pvt Ltd	42000	INR	07-09-2026 00:51	INV-20788	ERP remittance
TXN-10789	VEND-101	Global Logistics Solutions	27500	INR	10-09-2026 20:28	INV-20789	ERP remittance
TXN-10790	VEND-108	Metro Facilities Pvt Ltd	125000	INR	17-09-2026 13:46	INV-20790	Purchase order payment
TXN-10791	VEND-102	Vertex Industrial Systems	42000	INR	29-09-2026 06:34	INV-20791	Purchase order payment
TXN-10792	VEND-101	Global Logistics Solutions	56000	INR	01-09-2026 13:45	INV-20792	Supplier invoice settlement
TXN-10793	VEND-105	Orion Manufacturing Co	56000	INR	08-09-2026 14:37	INV-20793	Service invoice payment
TXN-10794	VEND-103	Apex Office Supplies	8500	INR	12-09-2026 07:30	INV-20794	Purchase order payment
TXN-10795	VEND-101	Global Logistics Solutions	15000	INR	03-09-2026 19:23	INV-20795	Goods receipt settlement
TXN-10796	VEND-105	Orion Manufacturing Co	42000	INR	17-09-2026 17:18	INV-20796	ERP remittance
TXN-10797	VEND-100	TechNova India Pvt Ltd	56000	INR	15-09-2026 22:17	INV-20797	Supplier invoice settlement
TXN-10798	VEND-102	Vertex Industrial Systems	180000	INR	06-09-2026 01:44	INV-20798	Goods receipt settlement
TXN-10799	VEND-102	Vertex Industrial Systems	180000	INR	17-09-2026 09:19	INV-20799	Goods receipt settlement
TXN-10800	VEND-105	Orion Manufacturing Co	180000	INR	04-09-2026 09:04	INV-20800	Purchase order payment
TXN-10801	VEND-100	TechNova India Pvt Ltd	27500	INR	23-09-2026 06:07	INV-20801	Purchase order payment
TXN-10802	VEND-107	Prime Components India	34000	INR	05-09-2026 13:05	INV-20802	Goods receipt settlement
TXN-10803	VEND-101	Global Logistics Solutions	92000	INR	19-09-2026 16:00	INV-20803	ERP remittance
TXN-10804	VEND-109	Sapphire Security Systems	84500	INR	03-09-2026 01:11	INV-20804	Purchase order payment
TXN-10805	VEND-103	Apex Office Supplies	67500	INR	10-09-2026 12:19	INV-20805	Goods receipt settlement
TXN-10806	VEND-105	Orion Manufacturing Co	22000	INR	14-09-2026 20:42	INV-20806	Supplier invoice settlement
TXN-10807	VEND-100	TechNova India Pvt Ltd	34000	INR	28-09-2026 11:29	INV-20807	ERP remittance
TXN-10808	VEND-100	TechNova India Pvt Ltd	180000	INR	22-09-2026 00:52	INV-20808	Purchase order payment
TXN-10809	VEND-102	Vertex Industrial Systems	12000	INR	19-09-2026 17:58	INV-20809	Purchase order payment
TXN-10810	VEND-109	Sapphire Security Systems	56000	INR	13-09-2026 06:28	INV-20810	Purchase order payment
TXN-10811	VEND-102	Vertex Industrial Systems	34000	INR	20-09-2026 20:10	INV-20811	Service invoice payment
TXN-10812	VEND-106	Nimbus Cloud Services	125000	INR	16-09-2026 10:53	INV-20812	Purchase order payment
TXN-10813	VEND-109	Sapphire Security Systems	18500	INR	08-09-2026 05:49	INV-20813	Purchase order payment
TXN-10814	VEND-105	Orion Manufacturing Co	22000	INR	19-09-2026 21:59	INV-20814	Goods receipt settlement
TXN-10815	VEND-103	Apex Office Supplies	27500	INR	08-09-2026 08:01	INV-20815	ERP remittance
TXN-10816	VEND-105	Orion Manufacturing Co	27500	INR	21-09-2026 11:56	INV-20816	Goods receipt settlement
TXN-10817	VEND-103	Apex Office Supplies	22000	INR	07-09-2026 00:58	INV-20817	Supplier invoice settlement
TXN-10818	VEND-100	TechNova India Pvt Ltd	22000	INR	08-09-2026 08:24	INV-20818	Purchase order payment
TXN-10819	VEND-103	Apex Office Supplies	92000	INR	13-09-2026 14:00	INV-20819	Goods receipt settlement
TXN-10820	VEND-109	Sapphire Security Systems	56000	INR	03-09-2026 13:22	INV-20820	Supplier invoice settlement
TXN-10821	VEND-105	Orion Manufacturing Co	27500	INR	14-09-2026 21:16	INV-20821	Purchase order payment
TXN-10822	VEND-101	Global Logistics Solutions	180000	INR	23-09-2026 05:53	INV-20822	Supplier invoice settlement
TXN-10823	VEND-103	Apex Office Supplies	8500	INR	04-09-2026 20:36	INV-20823	Purchase order payment
TXN-10824	VEND-101	Global Logistics Solutions	84500	INR	26-09-2026 11:54	INV-20824	ERP remittance
TXN-10825	VEND-105	Orion Manufacturing Co	8500	INR	11-09-2026 07:31	INV-20825	Purchase order payment
TXN-10826	VEND-102	Vertex Industrial Systems	27500	INR	23-09-2026 07:36	INV-20826	ERP remittance
TXN-10827	VEND-101	Global Logistics Solutions	27500	INR	14-09-2026 21:33	INV-20827	Purchase order payment
TXN-10828	VEND-106	Nimbus Cloud Services	56000	INR	19-09-2026 08:48	INV-20828	Service invoice payment
TXN-10829	VEND-105	Orion Manufacturing Co	12000	INR	27-09-2026 16:25	INV-20829	Service invoice payment
TXN-10830	VEND-105	Orion Manufacturing Co	34000	INR	11-09-2026 16:23	INV-20830	ERP remittance
TXN-10831	VEND-101	Global Logistics Solutions	56000	INR	20-09-2026 02:34	INV-20831	ERP remittance
TXN-10832	VEND-108	Metro Facilities Pvt Ltd	125000	INR	02-09-2026 05:07	INV-20832	ERP remittance
TXN-10833	VEND-102	Vertex Industrial Systems	27500	INR	01-09-2026 23:46	INV-20833	Service invoice payment
TXN-10834	VEND-105	Orion Manufacturing Co	34000	INR	10-09-2026 18:02	INV-20834	Goods receipt settlement
TXN-10835	VEND-100	TechNova India Pvt Ltd	67500	INR	07-09-2026 00:01	INV-20835	Purchase order payment
TXN-10836	VEND-103	Apex Office Supplies	180000	INR	07-09-2026 12:36	INV-20836	ERP remittance
TXN-10837	VEND-107	Prime Components India	67500	INR	11-09-2026 23:39	INV-20837	ERP remittance
TXN-10838	VEND-108	Metro Facilities Pvt Ltd	56000	INR	24-09-2026 03:49	INV-20838	Purchase order payment
TXN-10839	VEND-101	Global Logistics Solutions	15000	INR	12-09-2026 23:30	INV-20839	ERP remittance
TXN-10840	VEND-104	BluePeak Consulting	56000	INR	05-09-2026 18:05	INV-20840	Supplier invoice settlement
TXN-10841	VEND-105	Orion Manufacturing Co	56000	INR	12-09-2026 15:44	INV-20841	Purchase order payment
TXN-10842	VEND-107	Prime Components India	34000	INR	05-09-2026 11:41	INV-20842	Service invoice payment
TXN-10843	VEND-103	Apex Office Supplies	15000	INR	08-09-2026 16:19	INV-20843	Service invoice payment
TXN-10844	VEND-109	Sapphire Security Systems	180000	INR	25-09-2026 17:01	INV-20844	ERP remittance
TXN-10845	VEND-105	Orion Manufacturing Co	67500	INR	02-09-2026 08:20	INV-20845	Service invoice payment
TXN-10846	VEND-104	BluePeak Consulting	34000	INR	26-09-2026 15:05	INV-20846	Purchase order payment
TXN-10847	VEND-106	Nimbus Cloud Services	18500	INR	29-09-2026 07:15	INV-20847	Goods receipt settlement
TXN-10848	VEND-105	Orion Manufacturing Co	84500	INR	06-09-2026 22:02	INV-20848	Goods receipt settlement
TXN-10849	VEND-105	Orion Manufacturing Co	12000	INR	07-09-2026 22:44	INV-20849	Supplier invoice settlement
TXN-10850	VEND-104	BluePeak Consulting	125000	INR	19-09-2026 11:54	INV-20850	Purchase order payment
TXN-10851	VEND-104	BluePeak Consulting	67500	INR	12-09-2026 20:31	INV-20851	ERP remittance
TXN-10852	VEND-108	Metro Facilities Pvt Ltd	56000	INR	02-09-2026 15:09	INV-20852	ERP remittance
TXN-10853	VEND-104	BluePeak Consulting	27500	INR	09-09-2026 13:16	INV-20853	ERP remittance
TXN-10854	VEND-103	Apex Office Supplies	42000	INR	15-09-2026 19:30	INV-20854	Service invoice payment
TXN-10855	VEND-109	Sapphire Security Systems	92000	INR	16-09-2026 22:19	INV-20855	Goods receipt settlement
TXN-10856	VEND-108	Metro Facilities Pvt Ltd	56000	INR	06-09-2026 20:49	INV-20856	ERP remittance
TXN-10857	VEND-101	Global Logistics Solutions	180000	INR	15-09-2026 21:42	INV-20857	Purchase order payment
TXN-10858	VEND-100	TechNova India Pvt Ltd	42000	INR	05-09-2026 05:37	INV-20858	Supplier invoice settlement
TXN-10859	VEND-106	Nimbus Cloud Services	22000	INR	23-09-2026 11:29	INV-20859	Supplier invoice settlement
TXN-10860	VEND-104	BluePeak Consulting	8500	INR	06-09-2026 09:41	INV-20860	ERP remittance
TXN-10861	VEND-106	Nimbus Cloud Services	84500	INR	18-09-2026 23:51	INV-20861	Purchase order payment
TXN-10862	VEND-103	Apex Office Supplies	84500	INR	05-09-2026 21:16	INV-20862	Goods receipt settlement
TXN-10863	VEND-104	BluePeak Consulting	92000	INR	29-09-2026 11:45	INV-20863	ERP remittance
TXN-10864	VEND-102	Vertex Industrial Systems	22000	INR	19-09-2026 23:16	INV-20864	ERP remittance
TXN-10865	VEND-106	Nimbus Cloud Services	8500	INR	10-09-2026 11:11	INV-20865	ERP remittance
TXN-10866	VEND-107	Prime Components India	22000	INR	27-09-2026 13:48	INV-20866	Supplier invoice settlement
TXN-10867	VEND-101	Global Logistics Solutions	92000	INR	29-09-2026 05:53	INV-20867	Supplier invoice settlement
TXN-10868	VEND-105	Orion Manufacturing Co	84500	INR	20-09-2026 17:36	INV-20868	ERP remittance
TXN-10869	VEND-108	Metro Facilities Pvt Ltd	42000	INR	05-09-2026 03:27	INV-20869	ERP remittance
TXN-10870	VEND-104	BluePeak Consulting	42000	INR	16-09-2026 03:04	INV-20870	ERP remittance
TXN-10871	VEND-109	Sapphire Security Systems	125000	INR	10-09-2026 20:20	INV-20871	Purchase order payment
TXN-10872	VEND-102	Vertex Industrial Systems	84500	INR	21-09-2026 03:20	INV-20872	Supplier invoice settlement
TXN-10873	VEND-109	Sapphire Security Systems	15000	INR	21-09-2026 19:57	INV-20873	Purchase order payment
TXN-10874	VEND-100	TechNova India Pvt Ltd	125000	INR	06-09-2026 08:41	INV-20874	Service invoice payment
TXN-10875	VEND-108	Metro Facilities Pvt Ltd	22000	INR	02-09-2026 07:01	INV-20875	Goods receipt settlement
TXN-10876	VEND-101	Global Logistics Solutions	22000	INR	17-09-2026 21:06	INV-20876	Purchase order payment
TXN-10877	VEND-103	Apex Office Supplies	8500	INR	25-09-2026 00:30	INV-20877	ERP remittance
TXN-10878	VEND-107	Prime Components India	92000	INR	22-09-2026 21:29	INV-20878	Goods receipt settlement
TXN-10879	VEND-104	BluePeak Consulting	12000	INR	10-09-2026 05:25	INV-20879	Goods receipt settlement
TXN-10880	VEND-100	TechNova India Pvt Ltd	12000	INR	30-09-2026 10:24	INV-20880	Goods receipt settlement
TXN-10881	VEND-107	Prime Components India	8500	INR	03-09-2026 02:02	INV-20881	Goods receipt settlement
TXN-10882	VEND-105	Orion Manufacturing Co	18500	INR	10-09-2026 18:56	INV-20882	Supplier invoice settlement
TXN-10883	VEND-108	Metro Facilities Pvt Ltd	42000	INR	15-09-2026 13:53	INV-20883	Supplier invoice settlement
TXN-10884	VEND-103	Apex Office Supplies	92000	INR	16-09-2026 07:54	INV-20884	Purchase order payment
TXN-10885	VEND-104	BluePeak Consulting	8500	INR	29-09-2026 09:22	INV-20885	Supplier invoice settlement
TXN-10886	VEND-100	TechNova India Pvt Ltd	8500	INR	27-09-2026 13:24	INV-20886	Supplier invoice settlement
TXN-10887	VEND-108	Metro Facilities Pvt Ltd	56000	INR	02-09-2026 05:29	INV-20887	ERP remittance
TXN-10888	VEND-104	BluePeak Consulting	34000	INR	13-09-2026 17:18	INV-20888	Service invoice payment
TXN-10889	VEND-108	Metro Facilities Pvt Ltd	84500	INR	08-09-2026 19:46	INV-20889	Goods receipt settlement
TXN-10890	VEND-101	Global Logistics Solutions	12000	INR	08-09-2026 04:52	INV-20890	Goods receipt settlement
TXN-10891	VEND-107	Prime Components India	92000	INR	05-09-2026 10:44	INV-20891	ERP remittance
TXN-10892	VEND-104	BluePeak Consulting	125000	INR	30-09-2026 19:45	INV-20892	Purchase order payment
TXN-10893	VEND-108	Metro Facilities Pvt Ltd	92000	INR	30-09-2026 02:40	INV-20893	Supplier invoice settlement
TXN-10894	VEND-101	Global Logistics Solutions	18500	INR	09-09-2026 20:08	INV-20894	ERP remittance
TXN-10895	VEND-103	Apex Office Supplies	12000	INR	19-09-2026 05:32	INV-20895	Service invoice payment
TXN-10896	VEND-101	Global Logistics Solutions	180000	INR	23-09-2026 00:10	INV-20896	Supplier invoice settlement
TXN-10897	VEND-101	Global Logistics Solutions	8500	INR	26-09-2026 06:15	INV-20897	Goods receipt settlement
TXN-10898	VEND-108	Metro Facilities Pvt Ltd	84500	INR	27-09-2026 03:46	INV-20898	Purchase order payment
TXN-10899	VEND-100	TechNova India Pvt Ltd	12000	INR	14-09-2026 19:05	INV-20899	Supplier invoice settlement
TXN-10900	VEND-105	Orion Manufacturing Co	34000	INR	22-09-2026 15:08	INV-20900	Service invoice payment
TXN-10901	VEND-107	Prime Components India	180000	INR	09-09-2026 16:25	INV-20901	Purchase order payment
TXN-10902	VEND-108	Metro Facilities Pvt Ltd	27500	INR	22-09-2026 19:50	INV-20902	Service invoice payment
TXN-10903	VEND-107	Prime Components India	34000	INR	13-09-2026 09:16	INV-20903	Supplier invoice settlement
TXN-10904	VEND-108	Metro Facilities Pvt Ltd	56000	INR	13-09-2026 01:10	INV-20904	ERP remittance
TXN-10905	VEND-105	Orion Manufacturing Co	67500	INR	22-09-2026 01:48	INV-20905	Goods receipt settlement
TXN-10906	VEND-100	TechNova India Pvt Ltd	125000	INR	09-09-2026 19:22	INV-20906	Purchase order payment
TXN-10907	VEND-104	BluePeak Consulting	67500	INR	18-09-2026 16:04	INV-20907	ERP remittance
TXN-10908	VEND-103	Apex Office Supplies	180000	INR	14-09-2026 09:42	INV-20908	Goods receipt settlement
TXN-10909	VEND-100	TechNova India Pvt Ltd	15000	INR	08-09-2026 08:15	INV-20909	Purchase order payment
TXN-10910	VEND-104	BluePeak Consulting	67500	INR	23-09-2026 08:55	INV-20910	Purchase order payment
TXN-10911	VEND-108	Metro Facilities Pvt Ltd	180000	INR	26-09-2026 13:10	INV-20911	ERP remittance
TXN-10912	VEND-108	Metro Facilities Pvt Ltd	12000	INR	25-09-2026 16:49	INV-20912	Supplier invoice settlement
TXN-10913	VEND-108	Metro Facilities Pvt Ltd	67500	INR	11-09-2026 06:06	INV-20913	Supplier invoice settlement
TXN-10914	VEND-103	Apex Office Supplies	67500	INR	02-09-2026 10:42	INV-20914	Service invoice payment
TXN-10915	VEND-109	Sapphire Security Systems	18500	INR	24-09-2026 04:59	INV-20915	Supplier invoice settlement
TXN-10916	VEND-102	Vertex Industrial Systems	27500	INR	15-09-2026 14:14	INV-20916	Purchase order payment
TXN-10917	VEND-107	Prime Components India	34000	INR	18-09-2026 06:30	INV-20917	Supplier invoice settlement
TXN-10918	VEND-101	Global Logistics Solutions	56000	INR	23-09-2026 12:38	INV-20918	Purchase order payment
TXN-10919	VEND-107	Prime Components India	125000	INR	20-09-2026 22:46	INV-20919	Supplier invoice settlement
TXN-10920	VEND-105	Orion Manufacturing Co	34000	INR	01-09-2026 19:41	INV-20920	Purchase order payment
TXN-10921	VEND-105	Orion Manufacturing Co	56000	INR	20-09-2026 08:13	INV-20921	Service invoice payment
TXN-10922	VEND-102	Vertex Industrial Systems	84500	INR	17-09-2026 14:43	INV-20922	Purchase order payment
TXN-10923	VEND-108	Metro Facilities Pvt Ltd	15000	INR	24-09-2026 19:15	INV-20923	Service invoice payment
TXN-10924	VEND-105	Orion Manufacturing Co	56000	INR	13-09-2026 22:16	INV-20924	Service invoice payment
TXN-10925	VEND-105	Orion Manufacturing Co	67500	INR	13-09-2026 16:15	INV-20925	Supplier invoice settlement
TXN-10926	VEND-107	Prime Components India	42000	INR	16-09-2026 04:37	INV-20926	Service invoice payment
TXN-10927	VEND-109	Sapphire Security Systems	67500	INR	02-09-2026 01:50	INV-20927	Purchase order payment
TXN-10928	VEND-109	Sapphire Security Systems	125000	INR	19-09-2026 12:51	INV-20928	Service invoice payment
TXN-10929	VEND-100	TechNova India Pvt Ltd	42000	INR	03-09-2026 00:35	INV-20929	ERP remittance
TXN-10930	VEND-100	TechNova India Pvt Ltd	92000	INR	18-09-2026 09:16	INV-20930	Supplier invoice settlement
TXN-10931	VEND-102	Vertex Industrial Systems	125000	INR	17-09-2026 03:23	INV-20931	Supplier invoice settlement
TXN-10932	VEND-106	Nimbus Cloud Services	180000	INR	26-09-2026 15:50	INV-20932	ERP remittance
TXN-10933	VEND-107	Prime Components India	8500	INR	12-09-2026 01:48	INV-20933	ERP remittance
TXN-10934	VEND-102	Vertex Industrial Systems	84500	INR	12-09-2026 04:02	INV-20934	Supplier invoice settlement
TXN-10935	VEND-101	Global Logistics Solutions	12000	INR	14-09-2026 13:22	INV-20935	Goods receipt settlement
TXN-10936	VEND-104	BluePeak Consulting	12000	INR	09-09-2026 14:16	INV-20936	ERP remittance
TXN-10937	VEND-109	Sapphire Security Systems	22000	INR	24-09-2026 07:46	INV-20937	ERP remittance
TXN-10938	VEND-107	Prime Components India	27500	INR	15-09-2026 16:24	INV-20938	Supplier invoice settlement
TXN-10939	VEND-103	Apex Office Supplies	34000	INR	22-09-2026 15:03	INV-20939	Supplier invoice settlement
TXN-10940	VEND-109	Sapphire Security Systems	84500	INR	26-09-2026 17:10	INV-20940	ERP remittance
TXN-10941	VEND-107	Prime Components India	125000	INR	13-09-2026 17:54	INV-20941	Service invoice payment
TXN-10942	VEND-101	Global Logistics Solutions	56000	INR	10-09-2026 04:00	INV-20942	Goods receipt settlement
TXN-10943	VEND-105	Orion Manufacturing Co	8500	INR	04-09-2026 15:11	INV-20943	ERP remittance
TXN-10944	VEND-100	TechNova India Pvt Ltd	8500	INR	28-09-2026 02:18	INV-20944	Purchase order payment
TXN-10945	VEND-105	Orion Manufacturing Co	8500	INR	23-09-2026 04:03	INV-20945	Purchase order payment
TXN-10946	VEND-109	Sapphire Security Systems	125000	INR	20-09-2026 19:49	INV-20946	Goods receipt settlement
TXN-10947	VEND-102	Vertex Industrial Systems	18500	INR	18-09-2026 10:33	INV-20947	Supplier invoice settlement
TXN-10948	VEND-101	Global Logistics Solutions	84500	INR	23-09-2026 12:10	INV-20948	Supplier invoice settlement
TXN-10949	VEND-108	Metro Facilities Pvt Ltd	15000	INR	15-09-2026 21:30	INV-20949	ERP remittance
TXN-10950	VEND-106	Nimbus Cloud Services	27500	INR	01-10-2026 04:22	INV-20950	Goods receipt settlement
TXN-10951	VEND-103	Apex Office Supplies	92000	INR	26-09-2026 23:58	INV-20951	ERP remittance
TXN-10952	VEND-105	Orion Manufacturing Co	22000	INR	30-09-2026 08:51	INV-20952	Purchase order payment
TXN-10953	VEND-106	Nimbus Cloud Services	42000	INR	17-09-2026 16:08	INV-20953	ERP remittance
TXN-10954	VEND-108	Metro Facilities Pvt Ltd	27500	INR	12-09-2026 06:18	INV-20954	Purchase order payment
TXN-10955	VEND-103	Apex Office Supplies	180000	INR	18-09-2026 05:52	INV-20955	Supplier invoice settlement
TXN-10956	VEND-109	Sapphire Security Systems	125000	INR	03-09-2026 22:07	INV-20956	Purchase order payment
TXN-10957	VEND-106	Nimbus Cloud Services	22000	INR	29-09-2026 00:12	INV-20957	Supplier invoice settlement
TXN-10958	VEND-109	Sapphire Security Systems	8500	INR	03-09-2026 12:19	INV-20958	ERP remittance
TXN-10959	VEND-109	Sapphire Security Systems	18500	INR	05-09-2026 08:14	INV-20959	Service invoice payment
TXN-10960	VEND-106	Nimbus Cloud Services	15000	INR	16-09-2026 09:39	INV-20960	Supplier invoice settlement
TXN-10961	VEND-103	Apex Office Supplies	8500	INR	22-09-2026 14:50	INV-20961	Supplier invoice settlement
TXN-10962	VEND-103	Apex Office Supplies	8500	INR	11-09-2026 20:12	INV-20962	Service invoice payment
TXN-10963	VEND-100	TechNova India Pvt Ltd	34000	INR	15-09-2026 13:55	INV-20963	Supplier invoice settlement
TXN-10964	VEND-102	Vertex Industrial Systems	34000	INR	13-09-2026 18:12	INV-20964	Service invoice payment
TXN-10965	VEND-100	TechNova India Pvt Ltd	8500	INR	28-09-2026 16:25	INV-20965	Service invoice payment
TXN-10966	VEND-107	Prime Components India	12000	INR	17-09-2026 20:37	INV-20966	Supplier invoice settlement
TXN-10967	VEND-109	Sapphire Security Systems	84500	INR	23-09-2026 06:52	INV-20967	Supplier invoice settlement
TXN-10968	VEND-104	BluePeak Consulting	42000	INR	17-09-2026 09:24	INV-20968	ERP remittance
TXN-10969	VEND-109	Sapphire Security Systems	56000	INR	18-09-2026 22:46	INV-20969	ERP remittance
TXN-10970	VEND-108	Metro Facilities Pvt Ltd	8500	INR	23-09-2026 04:56	INV-20970	Supplier invoice settlement
TXN-10971	VEND-103	Apex Office Supplies	180000	INR	09-09-2026 14:45	INV-20971	Purchase order payment
TXN-10972	VEND-104	BluePeak Consulting	12000	INR	17-09-2026 05:02	INV-20972	Service invoice payment
TXN-10973	VEND-102	Vertex Industrial Systems	8500	INR	12-09-2026 00:20	INV-20973	Purchase order payment
TXN-10974	VEND-107	Prime Components India	18500	INR	30-09-2026 23:37	INV-20974	Purchase order payment
TXN-10975	VEND-103	Apex Office Supplies	12000	INR	24-09-2026 20:44	INV-20975	ERP remittance
TXN-10976	VEND-103	Apex Office Supplies	8500	INR	23-09-2026 12:26	INV-20976	Goods receipt settlement
TXN-10977	VEND-104	BluePeak Consulting	8500	INR	18-09-2026 20:03	INV-20977	Supplier invoice settlement
TXN-10978	VEND-106	Nimbus Cloud Services	27500	INR	05-09-2026 20:42	INV-20978	Supplier invoice settlement
TXN-10979	VEND-108	Metro Facilities Pvt Ltd	56000	INR	29-09-2026 14:39	INV-20979	ERP remittance
TXN-10980	VEND-103	Apex Office Supplies	67500	INR	10-09-2026 22:00	INV-20980	Supplier invoice settlement
TXN-20004	VEND-101	Global Logistics Solutions	135000	INR	03-09-2026 17:15	INV-31002	Duplicate supplier payment candidate
TXN-20005	VEND-101	Global Logistics Solutions	135000	INR	03-09-2026 17:36	INV-31002	Duplicate supplier payment candidate
TXN-20006	VEND-103	Apex Office Supplies	110000	INR	11-09-2026 17:38	INV-31003	Duplicate supplier payment candidate
TXN-20007	VEND-103	Apex Office Supplies	110000	INR	11-09-2026 17:43	INV-31003	Duplicate supplier payment candidate
TXN-20008	VEND-102	Vertex Industrial Systems	135000	INR	12-09-2026 15:15	INV-31004	Duplicate supplier payment candidate
TXN-20009	VEND-102	Vertex Industrial Systems	135000	INR	12-09-2026 15:50	INV-31004	Duplicate supplier payment candidate
TXN-20010	VEND-108	Metro Facilities Pvt Ltd	110000	INR	22-09-2026 20:09	INV-31005	Duplicate supplier payment candidate
TXN-20011	VEND-108	Metro Facilities Pvt Ltd	110000	INR	22-09-2026 20:20	INV-31005	Duplicate supplier payment candidate
TXN-20012	VEND-103	Apex Office Supplies	180000	INR	25-09-2026 00:58	INV-31006	Duplicate supplier payment candidate
